pl_rade,pl_eqt,pl_orbper,st_teff,st_rad,st_logg,tfopwg_disp
2.81574,,3.2751914,5496.0,1.03,,PC
5.82885,1141.0,5.9423119,7217.6,1.63,4.11,PC
7.74981,1186.0,13.2689495,9635.0,2.85,3.92,PC
6.64236,1582.0,5.9685742,10390.0,3.44,3.79,FP
4.49321,2347.0,1.6089592,7029.0,2.42,3.86,PC
13.942648,1162.1524311,4.3771602,4913.0,3.41348,,CP
9.4235411,1922.9650992,1.0690665,5930.0,1.13442,4.36195,PC
16.5212632,1869.3790626,3.2535266,6368.0,2.06072,3.91383,CP
2.8132678,831.7839537,5.8123508,5210.8,0.796856,4.58,PC
,1657.8058809,1.3290008,5780.0,,4.438,PC
13.2255,1438.0,4.6663795,7712.0,1.57,4.31,PC
15.9053,1337.0,8.2003748,6011.0,1.76,3.99,PC
1.27326,602.0,2.7694936,3807.0,0.47,4.77,CP
1.89602,593.0,5.7060868,3807.0,0.47,4.77,CP
6.597837,841.7881825,0.5168347,3274.0,0.273,4.9794,FP
6.8236925,344.1684282,82.6901439,5073.0,0.831915,4.53,CP
6.9087752,672.6687765,482.8191,5073.0,0.831915,4.53,CP
15.2099907,1554.2526706,2.7875233,6408.3,1.27487,4.34,PC
2.5669894,1264.2140656,3.9812985,6011.9,1.1566401,4.36,CP
14.2395,1637.0,7.2455997,6169.1,2.68,3.65,CP
1.50436,1203.0,2.2251639,5509.0,0.92,4.5,KP
4.69096,1425.0,3.1442556,5691.0,1.0,4.45,FP
12.77,1171.0,11.1684037,5981.0,1.22,4.31,KP
3.08109,1121.0,5.5109534,6404.0,1.31,4.31,PC
14.6551,1690.0,2.3494903,7418.5,1.51,4.31,PC
16.0682,2242.0,2.6921752,7461.4,1.68,4.22,PC
1.9015018,621.4224577,10.9245478,4884.0,0.74413,4.49,CP
1.5002,977.0,3.1129681,4104.0,0.69,4.57,FP
11.4372,988.0,4.754432,5491.7,0.94,4.47,PC
8.08157,1088.0,4.4100654,5726.0,0.99,4.46,PC
14.6884,1114.0,3.8951475,6071.0,1.48,4.15,PC
11.6541,788.0,5.5822739,5997.0,1.25,4.29,PC
12.0351,886.0,6.0835972,5579.0,1.22,4.25,PC
14.5999,897.0,6.5846694,5852.0,0.97,4.49,PC
12.0574,1115.0,4.1225477,5662.2,1.55,4.06,PC
6.706,1889.0,0.8377576,6322.5,1.6,4.13,PC
4.19665,1002.0,4.8104679,5332.3,0.92,4.47,PC
14.913823,1945.3461862,2.9036816,6059.0,2.14325,3.92334,KP
8.10367,899.0,2.1614819,4501.0,0.87,4.41,PC
8.19874,1189.0,3.3401814,5508.5,1.14,4.31,PC
6.35115,1632.0,2.071333,6004.0,1.44,4.17,APC
13.1807,1033.0,7.0080817,6307.0,1.06,4.48,FP
5.7177,429.0,4.5445569,3192.0,0.3,4.92,CP
10.9418,1200.0,2.5227786,5268.7,0.78,,FA
,1260.7602388,3.0215428,5622.1,,,PC
14.06,1418.0,4.2441117,6034.0,1.57,4.1,PC
8.01139,727.0,5.3298577,4773.0,0.8,4.52,PC
5.96705,1586.0,3.7630305,6357.0,1.5,4.19,PC
13.6371,1418.0,3.8016217,6244.0,1.47,4.19,CP
17.5565568,1662.3109767,3.660032,5988.0,1.88626,3.93,CP
7.04607,1068.0,4.6200781,5999.0,1.16,4.36,FP
24.8366,2088.0,1.82488,5773.74,1.23,3.51,FP
11.2617,1097.0,4.2511214,5501.0,0.94,4.48,PC
14.4799,1368.0,3.6022715,6338.0,1.45,4.21,PC
12.1105,1567.0,3.6593967,5875.0,1.86,3.92,PC
13.8742,1056.0,9.8482192,6126.0,3.31,3.46,FP
11.3763,783.0,16.9020565,5442.0,0.91,4.49,PC
12.1827,856.0,4.0664446,5421.0,0.86,4.54,CP
13.2816,2326.0,0.7011578,6036.0,1.51,4.13,APC
13.6144,1674.0,2.3745416,5865.0,1.3,4.23,PC
3.74263,1145.0,3.6841446,4939.0,0.79,4.55,FP
11.9432,990.0,3.2928068,5037.0,0.91,4.44,PC
13.6137403,1665.5243818,3.6112621,6450.0,1.68443,4.03776,KP
13.1815999,1019.0147305,9.7938352,5737.0,1.46202,4.12,PC
12.0929,986.0,11.6999152,6906.0,2.16,3.94,PC
16.7115651,1375.7109888,1.4974223,5377.0,0.841058,4.5569,PC
3.7848,1044.7493296,10.6895417,6255.0,1.45476,4.19885,PC
16.8899988,2109.0001921,3.0421334,5715.4,2.40325,3.92,FP
6.37558,1326.0,14.3171998,7596.0,1.61,4.27063,PC
14.1810894,1602.074328,9.2172172,6840.0,2.7639699,3.72526,PC
5.85423,1657.0,2.0134389,8127.0,1.75,4.24828,PC
16.7501675,2106.5845241,3.562038,7042.0,2.42923,3.85746,PC
5.7449202,1041.2520477,4.4742339,5225.05,1.04312,4.35079,PC
18.1901191,1456.8558039,11.4041935,6160.0,3.0048201,3.55136,APC
14.5222913,1455.975026,3.85589,6244.5,1.43256,4.21,KP
,927.0,4.3954444,5095.6,,,PC
,,5.2910096,,,,PC
6.3435,1600.0,3.9693722,7030.0,2.43,3.86,PC
6.4197,1344.0,2.2676081,5958.0,2.0,3.87,PC
26.399811,4861.4979242,1.491916,9747.0,4.42729,3.54,FP
7.61924,2089.0,3.7590079,9505.0,3.13,3.83,PC
5.48138,1272.0,7.4398211,5822.0,1.45,4.14,FP
2.3513,1342.0,5.2289874,6213.0,1.28,4.3,PC
15.0368,2080.0,4.1137862,6327.0,1.88,3.99,KP
21.1272,,4.5461685,5341.8,2.4,3.98,APC
10.4349704,556.929421,13.8338893,4225.95,0.876814,4.37245,PC
19.6684639,1698.9307701,5.3193755,6350.0,2.3693399,3.78918,PC
1.2643202,525.2017443,1.5538188,3244.0,0.192729,5.07736,PC
16.8851071,1314.8674761,3.4878754,5752.44,1.22041,4.27789,PC
13.2670623,782.6461795,3.7998536,4133.4,0.759375,4.48806,KP
16.6589645,1767.1168865,3.4732399,7406.97,1.56373,4.27763,PC
3.971632,1171.7048355,4.1074291,5205.0,1.30055,4.45924,PC
15.9057,2945.0,1.3887494,7825.0,2.08,4.07227,PC
14.3049176,1127.8807531,4.5195089,5887.0,1.0321,4.44001,KP
11.2860342,672.4915576,1.2969404,3003.0,0.463184,4.76981,APC
12.8714868,1047.3879178,3.2588316,5387.06,0.817114,4.58431,KP
16.7559488,1705.3403223,2.7908285,6635.91,1.4707,4.24728,KP
2.301946,1007.7178174,2.191342,4384.23,0.720126,4.438,PC
12.9082,1166.0,2.5228506,5294.0,0.84,4.56,PC
7.68909,1524.0,13.45913,6457.7,1.38,4.43,FP
7.82821,2806.0,0.6203033,6294.0,1.78,4.03,FP
3.02805,1350.0,2.7694074,5269.6,0.94,4.44,PC
12.4319,1186.0,4.5808535,5528.7,1.14,4.31,PC
4.28974,830.0,9.0576962,4485.0,0.72,4.57,PC
14.3572,1347.0,4.3345378,6314.8,1.43,4.21,CP
9.63035,994.0,6.6713748,5614.5,1.11,4.35,PC
2.97425,966.0,4.3773113,5127.0,0.75,4.63,PC
5.12716,,7.6607094,5911.7,1.19,,PC
11.1545,950.0,8.6789911,5693.8,1.12,4.35,PC
2.66176,966.0,5.2077671,5522.5,0.92,4.5,PC
12.2412,1519.0,1.470258,6321.46,1.08,4.1984,FP
9.06559,,14.7802661,5659.0,1.09,,PC
12.4743,672.0,9.546972,5834.0,0.91,4.54,PC
10.835,1003.0,2.9406027,5464.2,0.97,4.44,PC
9.3235,808.0,14.8496574,5296.6,0.96,4.43,PC
7.66646,612.0,10.1614815,6297.0,1.24,4.34,APC
11.2314,1166.0,5.3599361,5933.0,1.04,4.43,PC
,,1.5822588,,,,PC
16.6632337,1504.8598368,4.6174254,6411.0,1.67219,4.1,CP
12.8665,1321.0,7.3446285,6320.0,1.99,3.94,PC
3.02356,1371.0,3.3207642,6142.0,0.95,4.55,PC
2.32515,1289.0,4.461878,5986.0,1.04,4.45,PC
3.0954065,809.3225377,12.822639,5986.0,1.0396301,4.45,PC
7.64474,1986.0,5.289835,6655.0,1.11,4.5,FP
,,13.4167713,,,,PC
8.86618,1676.0,0.8659846,5815.0,1.92,3.89,APC
18.1417,1459.0,7.0114,6084.8,1.82,4.01,FP
11.7585481,1122.4415956,4.4427146,5754.0,1.04413,4.41,PC
13.7822358,1936.2869886,4.2607797,7409.0,2.1503201,4.0,PC
19.4866,1625.0,4.3744258,6013.0,2.05,3.86,PC
7.76454,745.0,21.5615248,5644.0,1.28,4.22,PC
3.93303,1400.0,3.522843,5952.0,1.39,,PC
11.978218,902.2960634,7.1406422,5463.0,1.00007,4.42,PC
2.94616,1032.0,5.236124,5604.0,0.96,4.47,PC
8.42756,584.0,14.793901,5095.0,0.84,4.52,FP
4.25649,3750.0,2.6646183,11526.0,1.52,4.56,FP
,,5.7525195,,,,APC
3.004038,981.4576128,7.7121208,5985.4,1.08958,4.4,CP
2.07554,1796.6880123,1.0817,5759.2,1.02,4.45,FP
19.7963184,1190.1619021,7.0642486,5478.8,1.63563,4.4,PC
1.7032799,2118.717907,0.450264,5366.0,0.898718,4.49884,PC
1.6399568,1262.4182224,3.6989939,5811.0,1.15018,4.33357,PC
3.0395927,1456.0031408,4.4620528,5515.2,1.72395,3.91,PC
16.7643991,673.1744755,39.6244593,5869.0,1.56795,4.07271,PC
2.8781652,671.8651016,5.9214231,4361.0,0.687025,4.59663,PC
1.3599954,1180.0342431,1.0929203,4361.0,0.687025,4.59663,PC
12.1275255,703.8608065,30.083503,5906.5,1.41293,4.16721,CP
3.3078706,921.6187961,7.1366507,5559.0,1.01775,4.41401,PC
3.5135858,937.7646859,2.054238,4389.0,0.655595,4.64365,PC
7.7703331,305.0532485,92.4918048,4930.5,0.732008,,PC
7.91346,1865.0,2.87436,6805.0,1.44,4.26,FP
2.65592,620.0,17.4756122,5387.2,0.84,,PC
13.2171669,625.6148603,23.1438551,5356.0,1.06356,4.38,FP
2.2901554,953.9690748,6.32668,5673.0,0.975383,4.46318,KP
2.491011,221.0985478,714.6970956,6324.0,1.12577,4.37047,PC
26.5362,2162.0,2.53405,6497.8,1.65,4.17,FP
4.5521238,195.7514704,721.5622191,6294.0,0.968886,4.53886,PC
2.29227,642.0,33.6357031,5614.0,0.82,4.60434,PC
2.8828549,295.9907568,63.1448519,4152.0,0.702045,4.55825,PC
3.5295923,268.5690786,271.938639,5490.04,1.5819,4.02198,CP
6.52133,1729.0,0.8706763,6121.0,1.47,4.16573,FP
12.3506372,340.1414927,49.1077047,4358.0,0.72245,4.55296,FP
8.539416,186.9161969,42.8289152,3090.0,0.289034,4.93803,FP
2.8052104,635.2583194,14.3540583,5142.48,0.86465,4.50291,PC
2.7186716,779.8300521,10.2829583,5700.0,0.894563,4.54131,CP
2.7025526,1207.4504214,3.990679,6153.0,1.02672,4.48335,PC
3.3632641,812.9001083,13.0780555,6153.0,1.02672,4.48335,PC
6.79091,1481.0,0.6451059,5436.3,0.88,4.52,APC
10.674,1355.0,1.7213564,5072.0,0.95,4.42,PC
25.1682214,1595.4182996,1.4680992,5433.0,1.10122,4.33,APC
12.81,1360.0,3.5115357,5490.8,1.35,4.16,PC
13.1406834,1307.3307576,1.9550932,5400.0,0.873418,4.53926,KP
12.3206,823.0,5.7158895,5224.0,0.82,4.56,PC
3.52814,730.0,9.3517097,5298.6,0.86,4.52,PC
14.2355,1394.0,3.4936188,5779.5,1.42,4.15,CP
7.98387,565.0,4.0384773,4180.4,0.83,4.42,PC
12.5036,1101.0,6.7136512,6179.1,1.15,4.39,FP
13.6145,1236.0,2.2012625,5177.8,0.81,4.56,PC
9.32202,1172.0,3.4014954,6005.0,1.06,4.43,PC
,,8.3289771,,,,FA
10.6174,1123.0,3.0654283,5236.0,1.35,4.12,PC
10.213,1026.0,7.4332642,6227.0,1.32,4.28,CP
10.8189994,2233.7922838,0.8490674,5624.7,1.44029,,APC
15.7376,1442.0,2.317939,5770.0,1.25,4.25,FA
14.4434,744.0,23.2556119,4742.0,0.73,4.6,FP
14.7329776,649.2327084,29.3821476,6016.0,1.1547199,4.36,PC
11.5347,1787.0,3.4026932,5661.0,2.18,3.77,PC
3.35879,1191.0,5.62162,5834.2,1.27,4.24,FP
15.1395,1750.0,2.190225,5929.0,1.56,4.09,PC
3.17171,1267.0,3.7453991,5133.0,0.81,4.56,PC
2.33252,1129.0,4.1915095,4996.0,0.79,4.56,PC
14.0507,968.0,8.2713274,5921.0,0.97,4.5,PC
6.93656,1386.0,1.5569519,6464.0,2.04,3.94,PC
,,2.1632835,,,,PC
19.3856,1826.0,3.2089372,7423.0,2.43,3.89774,APC
15.6542,1803.0,3.6928289,7042.0,2.13,3.97,APC
9.78883,876.0,2.2042212,5702.0,1.42,4.14,FP
,2324.0,2.5485772,4813.4,,,PC
13.4367443,1200.7764901,2.2359865,5260.0,0.844379,4.51363,KP
4.3219935,2577.685746,1.5954319,7511.0,1.92067,3.92857,APC
2.9919707,5578.8918184,0.5992533,31000.0,0.18,5.59998,FP
2.77036,588.0,27.848697,5399.6,1.56,3.9,PC
3.2687802,943.8952366,11.7915574,6407.0,1.24512,4.35687,PC
2.5512622,577.1880843,26.0179101,5489.0,0.913252,4.44576,PC
2.67656,912.0,13.7748361,6266.98,1.47,4.19069,KP
6.38274,2299.0,2.0340967,6849.0,2.05,3.99,PC
1.08366,1065.0,4.4719937,5364.0,0.89,4.5,PC
,,1.8697825,,,,FP
,,1.830108,,,,PC
15.2895,1158.0,9.3305377,6238.0,1.96,3.94,PC
2.88855,804.0,5.2574854,4846.0,0.76,4.57,PC
2.26441,711.0,7.6247217,5343.0,0.82,4.58,PC
2.81726,531.0,25.7086236,5343.0,0.82,4.58,PC
2.42196,696.0,16.155134,5785.0,1.01,4.45,PC
4.9523134,635.4908204,4.0520368,3779.0,0.607751,4.64,CP
16.7543131,1543.7606642,4.7259317,6203.0,1.85891,3.98,PC
3.16777,1078.0,21.7004042,5788.7,1.78,4.22,FP
15.7889,2317.0,4.90826,7995.0,1.83,4.2,PC
3.16086,2998.0,1.3875331,5678.0,1.14,4.33,FP
2.00179,527.0,17.7424733,4926.2,0.69,4.67,PC
11.0171044,1346.375787,5.412802,6468.0,1.47364,4.22,PC
4.1552603,5028.0545421,0.8185672,31000.0,0.18,5.59998,FP
2.8622325,1378.8564659,2.6857229,5978.0,1.06715,4.42301,PC
9.7603293,950.1073168,22.0933922,6798.4,1.75449,4.11,CP
1.1671855,427.9661854,3.6022377,3266.0,0.242091,4.99716,PC
1.4655752,559.6083706,5.0256637,3782.0,0.518021,4.72167,PC
1.7168904,434.4749293,10.7387039,3782.0,0.518021,4.72167,PC
1.78228,1776.0,0.3181853,4242.23,0.75,4.5065,PC
20.8718,2871.0,5.0872671,8972.0,3.02,3.83,PC
12.6566078,625.1069435,8.9299483,4379.0,0.777586,4.49,PC
2.5385619,884.5519427,8.8346147,5991.0,0.968041,4.50886,PC
2.5924247,820.4934142,11.0696104,5991.0,0.968041,4.50886,PC
2.5382638,779.1712437,15.3886607,6101.0,1.0623,4.44514,KP
2.41942,735.0,15.0758735,5744.71,1.01,4.44026,PC
6.2369926,947.796565,3.8361623,4910.0,0.84738,4.60108,KP
8.5917,1166.0,2.6672418,4432.0,0.77,4.5,PC
10.1018,683.0,11.1878978,5721.0,1.07,4.39,PC
12.1401,845.0,3.8960617,5247.0,0.8,4.59,PC
,1135.3227028,4.1377886,4964.3,,,PC
14.3474,2921.0,2.0474832,6791.0,1.04,4.57,FP
7.40327,2253.0,3.0330919,7471.0,2.14,4.01,FP
10.6299,,2.7873223,6466.0,1.46,,PC
14.9094,1077.0,4.4921154,5353.0,1.08,4.34,PC
13.3861,1663.0,2.2035349,6141.0,1.52,4.14,PC
19.0253,1418.0,3.4608812,5695.0,1.52,4.08,PC
1.71311,714.0,2.49221,3450.0,0.45,4.78,FP
,1400.0,2.9284231,4885.4,,,PC
9.9098801,928.1234573,7.6644,5694.0,1.04215,4.41,PC
15.5724,1412.0,2.4892754,6285.0,2.76,3.65,APC
17.6764,2405.0,1.97549,8523.0,2.46,3.98,PC
17.4049,849.0,11.7512673,6571.0,1.68,4.12,PC
,2026.0,1.2257683,6205.8,,,PC
,1405.0,1.4858906,5196.8,,,PC
12.7696702,1340.2742114,1.6923573,5287.0,0.88876,4.5,PC
7.35828,1568.0,2.8778095,6131.0,1.05,4.46,FP
12.2268,980.0,2.3466472,4477.0,0.75,4.53,PC
2.5554145,382.3996541,4.9019938,3147.0,0.240807,5.04654,CP
3.3270234,560.6053342,16.5414219,4395.6,0.938435,4.49,PC
2.17135,755.0,12.7503356,5639.0,0.88,4.55041,PC
5.2996592,891.0210182,30.8812601,6047.0,2.2319901,3.7899,PC
11.8759119,464.4628168,10.2813284,3919.0,0.593317,4.63413,FP
2.4680695,468.4562934,46.9621053,5744.0,0.879321,4.56261,PC
1.442393,1316.835102,0.4038426,4119.1,0.555,4.73,FP
2.1494954,593.9834944,15.6062307,5067.0,0.816585,4.54195,PC
2.2756143,210.8499272,742.8561164,5816.0,1.10194,4.37494,PC
17.0408,1537.0,4.2300182,6064.1,1.44,4.18,PC
11.511,1299.0,6.5081212,5652.8,1.27,4.38,PC
6.51532,1705.0,1.0432995,5943.0,1.07,4.42,APC
,761.0,5.4447698,5890.0,,,PC
17.3686,1378.0,3.125924,5828.0,1.24,4.28,PC
12.6062,816.0,3.9017499,4665.0,0.71,4.6,PC
12.2509,1149.0,4.746318,5648.0,1.09,4.36,PC
16.7023,1659.0,4.4466179,6534.0,1.85,4.03,PC
14.5499431,1061.5900983,3.905126,5381.0,0.947475,4.45342,KP
13.3976162,964.8475089,4.6182631,5328.0,0.889218,4.50337,PC
14.8951809,1721.8944712,1.8555745,5651.75,1.40959,4.13988,KP
12.8140087,1163.188716,3.4505658,5402.0,1.04301,4.37462,PC
13.382013,1455.8120076,3.3106692,6030.0,1.3514301,4.22,KP
12.2701,1345.0,6.6363577,5490.0,1.46,4.09312,PC
18.1759557,1576.376555,4.8854844,5974.0,2.0812199,3.84282,KP
25.3471107,961.0799713,3.0413391,4034.0,1.02777,4.21431,PC
,1886.1512508,0.9023951,5780.0,,4.438,FP
13.9748499,1288.4205473,2.6843081,5616.02,1.01895,4.4174,KP
12.1210086,946.6123519,3.5256535,5003.05,0.783768,4.56877,KP
20.9577864,2236.2766989,1.7590566,6250.0,1.9992501,3.91912,PC
16.0223,1198.0,5.8929985,6182.0,1.17,4.3753,PC
2.4048644,392.8439471,7.4463034,3353.0,0.375859,4.84911,CP
13.059562,1137.3474484,3.3792358,5529.0,0.948617,4.47066,PC
3.2970197,561.3646044,17.9635083,5229.0,0.794471,4.55429,CP
12.759,843.0,18.6224802,5654.5,0.99,4.44,PC
4.23355,913.0,16.3764188,6397.0,1.24,4.36,PC
12.2512,688.0,10.6936683,5820.0,1.14,4.34,PC
11.714,864.0,3.6749802,5134.0,0.72,4.66,PC
6.2369,916.0,3.439221,5053.0,0.87,4.48,PC
5.8543726,1098.7796748,8.115667,6200.0,1.35175,4.25,PC
2.96676,887.0,6.0142432,5575.0,0.85,4.58,PC
6.13091,1638.0,1.0451165,5921.2,1.52,4.11,PC
13.9002369,1361.1997652,4.1876154,6675.0,1.23733,4.20094,KP
14.3177,1218.0,1.5090806,4674.0,0.84,4.46,PC
,,8.8085782,,,,PC
2.58065,741.0,4.7034187,4481.0,0.69,4.6,PC
10.1289,745.0,5.2916448,4397.1,0.75,4.56,PC
12.4821,1587.0,3.0002713,5902.3,1.26,4.27,PC
12.4845,1733.0,3.6831574,6304.0,1.66,4.09,PC
12.8688,729.0,2.9093856,3666.0,0.59,4.66,PC
13.3791,427.0,17.9450925,5681.0,1.01,4.44,PC
5.19137,787.0,1.0049552,3210.0,0.42,4.81,PC
5.81442,1599.0,0.2476684,4886.0,0.75,4.59,FP
5.95564,2976.0,0.39149,6216.1,2.25,3.73,APC
12.9484,853.0,3.4895723,4315.0,0.71,4.57,PC
14.8764,1506.0,2.8817718,6137.0,1.38,4.23,PC
13.7608011,1652.7561891,3.1082514,6413.0,1.5486799,4.17,PC
10.4506,1439.0,5.5613023,5607.0,2.27,3.72,PC
,1144.0,2.3151015,4746.7,,,PC
9.59744,830.0,4.4638411,5472.0,1.42,4.11,PC
15.2151,1070.0,5.7033411,5933.0,1.24,4.28,PC
16.5311,1495.0,6.7716021,6136.0,2.62,3.67,PC
5.16544,2932.0,2.1176601,5814.0,0.89,4.56,FP
10.5562,1555.0,2.2297524,5846.0,1.17,4.32,PC
27.91045,1271.7446199,6.0613441,5949.2,1.53715,,APC
15.6361,1388.0,3.4488281,5994.0,1.27,4.27,PC
11.5599,1385.0,2.1861455,5342.0,1.24,4.22,PC
17.6166,1678.0,2.9897732,6786.0,1.57,4.21,PC
,1477.0,2.9873441,5734.9,,,PC
20.3568,909.0,3.4043154,5833.0,1.0,4.46,PC
17.6985303,1582.3126821,3.1274951,6457.0,1.41321,4.25,PC
12.9106,1190.0,2.6686464,5227.0,0.9,4.48,PC
4.87824,3198.0,2.300698,5747.3,0.85,4.57,FP
,1978.0,1.027641,5640.0,,,PC
12.0428,702.0,3.5809733,3790.0,0.61,4.64,CP
,1447.0,2.6689906,5247.8,,,PC
,1190.0,2.9531039,5304.5,,,PC
7.85756,1663.0,3.9592516,7068.0,1.39,4.35,PC
11.5383,1332.0,5.9056572,5076.0,0.97,4.4,PC
13.975,1685.0,2.4170503,5796.8,1.56,4.07,PC
19.5184,2561.0,1.0681394,7248.0,2.23,3.95,FP
,,1.72328,,,,PC
12.7525,1863.0,0.8631737,6142.0,1.47,4.17,PC
4.7909617,625.1939631,16.067522,5718.0,0.860124,4.35658,CP
1.9257346,910.7399798,5.1976858,5718.0,0.860124,4.35658,CP
9.41227,1212.0,1.0754208,4614.0,1.17,4.16,APC
,1835.0,2.2715616,6671.3,,,PC
,1987.0,2.3485025,8807.8,,,APC
9.09391,1896.0,1.0435229,6259.0,1.23,4.34,FP
11.154,1352.0,3.491383,5936.5,1.59,4.28,PC
11.0223,2029.0,1.0994412,6915.0,1.63,4.19,PC
,1140.4445133,4.0822894,5780.0,,4.438,KP
18.673261,1831.4645775,4.3753714,7305.0,1.99827,4.05424,PC
16.7752,1494.0,4.0434287,6557.0,1.75,4.08473,PC
1.7193265,1499.3048942,1.8498567,5834.0,1.0173301,4.44433,CP
2.2122841,845.6661185,10.3088724,5834.0,1.0173301,4.44433,PC
12.4231453,1223.0165958,5.2410659,6064.0,1.28562,4.27292,PC
8.8893197,1097.038628,4.2253498,5501.0,1.03122,4.39363,KP
12.9928631,756.7539667,2.4552388,3792.0,0.614823,4.63873,KP
10.0262443,749.5111965,4.1596837,4230.0,0.711036,4.55383,PC
,1811.45189,1.0186989,5780.0,,4.438,KP
13.4019,1186.0,2.7519172,5856.0,1.28,4.25,PC
12.9538,2971.0,0.7649571,6307.9,1.65,3.97,PC
4.01292,865.0,10.6925011,5844.0,1.15,4.34318,PC
3.6624912,947.2477653,8.8517354,6138.0,1.07689,4.43818,PC
13.9171881,1228.3213942,3.4149091,5480.0,1.13032,4.31394,PC
17.8036847,1333.854734,2.9985667,6126.0,1.04172,4.46702,FP
16.2108254,1332.2108185,3.1208396,5983.0,1.09921,4.3973,KP
4.24151,2326.0,1.734422,5890.0,0.94,4.48757,FP
10.8287,254.0,15.5014296,3382.0,0.36,4.87,PC
5.37173,727.0,17.1470323,5689.0,1.13,4.34,PC
15.5423,1389.0,6.6132132,6110.0,1.58,4.1,PC
16.8337,679.0,4.8667353,5383.0,1.03,4.38,PC
12.965,1289.0,4.2430633,5595.0,1.53,4.07,PC
2.15124,755.0,3.5779775,3991.0,0.61,4.67,PC
8.65633,652.0,13.291966,5042.0,0.9,4.45,PC
5.84962,640.0,4.0589926,5556.0,0.99,4.44,PC
12.3583,1096.0,4.7743169,5549.0,1.18,4.29,PC
7.4200144,1059.1524799,6.8170909,4955.0,1.25717,,PC
11.5039006,668.9710175,3.3252703,3724.0,0.596801,4.68255,KP
9.8169,714.0,17.4314043,5923.0,1.08,4.4,PC
14.5498,1257.0,3.0421828,5582.5,1.0,4.43,PC
15.1938,904.0,6.7934811,6121.0,1.92,3.94,FP
11.6629,1290.0,3.0929206,5787.4,1.43,4.15,FP
16.7425,863.0,6.4879123,6782.0,1.73,4.13,PC
3.61495,973.0,7.0308254,5516.0,0.9,4.51,PC
13.6973,739.0,7.9461192,5416.0,1.38,4.13,PC
12.5934,1783.0,1.5891628,6227.0,2.0,3.91,FP
10.9265063,998.1389779,12.0031646,6362.0,1.40388,4.25,PC
12.7873,1285.0,3.8426038,7032.0,1.66,4.19,PC
2.3917735,1198.7446729,5.9739124,6308.31,1.2845,4.438,CP
1.77141,1404.0,3.58529,6308.31,1.28,4.438,CP
2.0754665,971.2859803,11.2304605,6308.31,1.2845,4.438,CP
13.613,1230.0,3.2399875,5521.0,0.97,4.45,PC
,1647.535107,3.5434689,5354.0,,,PC
17.5987,1138.0,3.3501179,6238.0,2.57,3.7,PC
14.2956,1655.0,6.2329571,6016.0,1.55,4.1,PC
9.1446,2663.0,1.8011961,7588.0,1.99,4.09,FA
17.6483,1873.0,4.7253516,7220.0,2.15,3.98,PC
11.278,1124.0,3.9967263,5313.6,1.0,,APC
21.2461,341.0,4.6709424,7211.0,1.79,4.14,PC
,1020.0,2.2171904,4656.0,,,APC
,1365.0,3.8522402,5371.2,,,PC
3.7295,1275.0,1.5464949,5973.5,1.14,3.89,FP
10.601,1097.0,10.6001229,5647.0,1.51,4.08,PC
,,3.2292942,,,,PC
,2976.0,2.1816809,8582.7,,4.08,FP
10.6747149,1953.7620867,1.1870337,6325.0,1.15885,4.41,FP
17.6062,1979.0,2.6269521,6976.0,1.58,4.22,PC
3.90118,1107.0,1.1471548,3901.0,0.75,4.47,FP
4.4957089,2513.555923,0.6333372,5999.0,1.34655,4.22,APC
,1956.0,1.9138779,7246.0,,,PC
,1255.0,2.8395663,5858.0,,,PC
12.5164,2120.0,0.8335712,6158.0,2.09,3.87,FP
13.0064,1022.0,7.2654708,5944.0,1.05,4.43,PC
10.7619,2501.0,1.161347,6289.0,1.62,4.11,PC
13.0419,4122.0,1.1355486,10262.0,7.04,,FP
14.7038,,2.9628955,7998.0,2.04,,PC
13.7893,1435.0,3.4169475,6610.0,1.63,4.16,PC
19.1085522,1278.3924624,6.0219203,5932.0,1.58618,4.07,PC
16.0326,2985.0,1.1385671,9024.0,2.0,4.19,FP
14.8619546,1338.2946709,3.1615697,6072.0,1.0977401,4.41,KP
,1461.3936558,1.9401022,5436.9,,,PC
13.4619,1885.0,3.2970252,8945.0,1.67,4.35,PC
8.32531,1670.0,1.2247985,5699.0,0.89,4.55,FP
10.7011777,1991.4697226,1.5449334,6136.25,1.4874001,4.15767,KP
15.3204961,1187.1118303,4.9427985,5550.93,1.32567,4.18442,KP
10.5529773,1136.2956303,3.2175184,5549.0,0.912927,4.50842,KP
13.6344163,1703.4303761,3.939371,5904.4,2.0955601,3.84,PC
6.43097,528.0,5.7475343,3750.0,0.58,4.67041,PC
22.103526,1648.3426761,3.5018023,6383.9,1.66889,4.03,APC
3.15161,917.0,28.6648749,4818.0,0.69,4.65,PC
2.61277,1714.0,3.7006742,5025.0,0.79,4.56,PC
9.33912,1566.0,4.9133022,5918.0,2.06,3.84,CP
22.4297,1421.0,2.88069,5541.0,1.09,4.36,CP
7.65886,841.0,8.0379975,5022.0,5.14,,PC
11.62,941.0,,5557.0,0.99,4.44,PC
13.4911728,1511.3642562,5.0141991,6669.0,1.69675,4.12805,KP
4.9169842,829.914194,7.7942155,5461.54,0.897403,4.50982,KP
12.2577,1058.0,2.7708596,4975.0,0.79,4.55845,PC
3.6528621,752.2846294,7.014001,4975.0,0.789304,4.55845,PC
13.6857367,832.6796495,2.6634154,4051.0,0.701369,4.54826,KP
